datetime,open,high,low,close,volume
2016-04-21 08:00:00+00:00,1.26523,1.26688,1.2648,1.26654,3228.0
2016-04-21 09:00:00+00:00,1.26654,1.2671,1.2658,1.26593,2409.0
2016-04-21 10:00:00+00:00,1.26595,1.26644,1.26476,1.26511,2018.0
2016-04-21 11:00:00+00:00,1.2651,1.26792,1.26482,1.26626,2822.0
2016-04-21 12:00:00+00:00,1.26626,1.26626,1.26288,1.26514,8270.0
2016-04-21 13:00:00+00:00,1.26512,1.27135,1.26444,1.2701,9234.0
2016-04-21 14:00:00+00:00,1.27014,1.27124,1.26718,1.27096,8484.0
2016-04-21 15:00:00+00:00,1.27095,1.27218,1.26958,1.27105,5312.0
2016-04-21 16:00:00+00:00,1.27108,1.27234,1.27054,1.27204,2864.0
2016-04-21 17:00:00+00:00,1.27208,1.27369,1.27206,1.27322,2488.0
2016-04-21 18:00:00+00:00,1.27328,1.27502,1.27266,1.27282,2163.0
2016-04-21 19:00:00+00:00,1.27283,1.2732,1.2718,1.27264,1550.0
2016-04-21 20:00:00+00:00,1.27268,1.27356,1.2723,1.27349,1517.0
2016-04-21 21:00:00+00:00,1.27339,1.27354,1.27217,1.27295,1962.0
2016-04-21 22:00:00+00:00,1.27296,1.27332,1.2725,1.2725,1449.0
2016-04-21 23:00:00+00:00,1.2725,1.27273,1.2719,1.27254,934.0
2016-04-22 00:00:00+00:00,1.27254,1.27258,1.27018,1.2705,1420.0
2016-04-22 01:00:00+00:00,1.2705,1.27074,1.26998,1.27024,1142.0
2016-04-22 02:00:00+00:00,1.2702,1.2712,1.26862,1.27044,1362.0
2016-04-22 03:00:00+00:00,1.27042,1.27172,1.27042,1.27167,1314.0
2016-04-22 04:00:00+00:00,1.27168,1.27206,1.27086,1.27144,1361.0
2016-04-22 05:00:00+00:00,1.27138,1.27144,1.26943,1.26974,1785.0
2016-04-22 06:00:00+00:00,1.26975,1.27272,1.26909,1.2727,2887.0
2016-04-22 07:00:00+00:00,1.27264,1.2749,1.27264,1.27405,4744.0
2016-04-22 08:00:00+00:00,1.27406,1.27515,1.27173,1.27513,3525.0
2016-04-22 09:00:00+00:00,1.27518,1.27583,1.27392,1.27482,3050.0
2016-04-22 10:00:00+00:00,1.27486,1.27486,1.27082,1.27091,3165.0
2016-04-22 11:00:00+00:00,1.27086,1.27269,1.27017,1.27252,3484.0
2016-04-22 12:00:00+00:00,1.27253,1.2738,1.26553,1.26634,7651.0
2016-04-22 13:00:00+00:00,1.26634,1.26751,1.26396,1.26473,8463.0
2016-04-22 14:00:00+00:00,1.26472,1.2668,1.26223,1.26526,7099.0
2016-04-22 15:00:00+00:00,1.26524,1.26818,1.26334,1.26736,5606.0
2016-04-22 16:00:00+00:00,1.26732,1.27188,1.26705,1.27156,4366.0
2016-04-22 17:00:00+00:00,1.2715,1.27152,1.26807,1.2683,3160.0
2016-04-22 18:00:00+00:00,1.2683,1.26875,1.2675,1.26846,2468.0
2016-04-22 19:00:00+00:00,1.26845,1.26847,1.26634,1.26708,1418.0
