datetime,open,high,low,close,volume
2026-02-18 08:45:00+00:00,0.7721,0.7721,0.77184,0.7719,62.0
2026-02-18 08:46:00+00:00,0.7719,0.7719,0.77186,0.7719,26.0
2026-02-18 08:47:00+00:00,0.77187,0.77188,0.7718,0.77182,43.0
2026-02-18 08:48:00+00:00,0.77182,0.77186,0.7718,0.7718,43.0
2026-02-18 08:49:00+00:00,0.7718,0.77189,0.77179,0.77188,28.0
2026-02-18 08:50:00+00:00,0.77187,0.77194,0.77182,0.77184,44.0
2026-02-18 08:51:00+00:00,0.77182,0.77182,0.77175,0.77178,23.0
2026-02-18 08:52:00+00:00,0.77177,0.77184,0.77176,0.77184,19.0
2026-02-18 08:53:00+00:00,0.77184,0.77186,0.77176,0.77182,59.0
2026-02-18 08:54:00+00:00,0.7718,0.77194,0.7718,0.77193,23.0
2026-02-18 08:55:00+00:00,0.7719,0.7719,0.7718,0.7718,30.0
2026-02-18 08:56:00+00:00,0.77178,0.77178,0.77164,0.77164,26.0
2026-02-18 08:57:00+00:00,0.77163,0.77177,0.77162,0.77176,51.0
2026-02-18 08:58:00+00:00,0.77175,0.77177,0.77168,0.77169,23.0
2026-02-18 08:59:00+00:00,0.7717,0.77176,0.77169,0.7717,70.0
2026-02-18 09:00:00+00:00,0.7717,0.77177,0.77168,0.77172,45.0
2026-02-18 09:01:00+00:00,0.77172,0.77173,0.77156,0.77156,32.0
2026-02-18 09:02:00+00:00,0.77156,0.77158,0.77141,0.77141,31.0
2026-02-18 09:03:00+00:00,0.77142,0.77144,0.7713,0.77135,48.0
2026-02-18 09:04:00+00:00,0.77134,0.77148,0.77134,0.77146,27.0
2026-02-18 09:05:00+00:00,0.77147,0.77147,0.7713,0.77136,44.0
2026-02-18 09:06:00+00:00,0.77136,0.77136,0.77118,0.77118,40.0
2026-02-18 09:07:00+00:00,0.77119,0.77126,0.77118,0.77122,42.0
2026-02-18 09:08:00+00:00,0.7712,0.77121,0.77101,0.77105,36.0
2026-02-18 09:09:00+00:00,0.77106,0.77112,0.77103,0.77107,65.0
2026-02-18 09:10:00+00:00,0.77106,0.77133,0.77106,0.77131,42.0
2026-02-18 09:11:00+00:00,0.7713,0.77136,0.77124,0.77126,52.0
2026-02-18 09:12:00+00:00,0.77126,0.7714,0.77126,0.7714,36.0
2026-02-18 09:13:00+00:00,0.7714,0.77141,0.77134,0.77138,60.0
2026-02-18 09:14:00+00:00,0.7714,0.77141,0.77128,0.77128,47.0
2026-02-18 09:15:00+00:00,0.77128,0.77136,0.77128,0.77134,29.0
2026-02-18 09:16:00+00:00,0.77132,0.77135,0.7712,0.77122,25.0
2026-02-18 09:17:00+00:00,0.77121,0.7715,0.77119,0.7715,45.0
2026-02-18 09:18:00+00:00,0.77152,0.77156,0.77148,0.77155,14.0
2026-02-18 09:19:00+00:00,0.77151,0.77151,0.77139,0.77148,30.0
2026-02-18 09:20:00+00:00,0.77145,0.77146,0.77133,0.77134,61.0
2026-02-18 09:21:00+00:00,0.77133,0.77138,0.77133,0.77134,36.0
2026-02-18 09:22:00+00:00,0.77134,0.7714,0.77134,0.77134,25.0
2026-02-18 09:23:00+00:00,0.77132,0.77132,0.7712,0.7712,16.0
2026-02-18 09:24:00+00:00,0.77123,0.77126,0.77122,0.77126,25.0
2026-02-18 09:25:00+00:00,0.77128,0.77131,0.77125,0.77127,21.0
2026-02-18 09:26:00+00:00,0.77126,0.77134,0.77125,0.77133,40.0
2026-02-18 09:27:00+00:00,0.77134,0.77138,0.77131,0.77138,40.0
2026-02-18 09:28:00+00:00,0.77138,0.7714,0.77133,0.77133,47.0
2026-02-18 09:29:00+00:00,0.77136,0.77138,0.77128,0.77129,27.0
2026-02-18 09:30:00+00:00,0.7713,0.77131,0.77122,0.77126,43.0
2026-02-18 09:31:00+00:00,0.77126,0.77128,0.77114,0.77114,28.0
2026-02-18 09:32:00+00:00,0.77114,0.77118,0.77104,0.77111,35.0
2026-02-18 09:33:00+00:00,0.77112,0.77112,0.77104,0.77104,46.0
2026-02-18 09:34:00+00:00,0.77106,0.7712,0.77105,0.77118,24.0
2026-02-18 09:35:00+00:00,0.77117,0.77126,0.77114,0.77126,48.0
2026-02-18 09:36:00+00:00,0.77126,0.77131,0.7712,0.7713,37.0
2026-02-18 09:37:00+00:00,0.7713,0.7713,0.77129,0.7713,7.0
2026-02-18 09:38:00+00:00,0.7713,0.77133,0.77129,0.77133,25.0
2026-02-18 09:39:00+00:00,0.77133,0.77136,0.7713,0.7713,21.0
2026-02-18 09:40:00+00:00,0.77133,0.77144,0.7713,0.77143,29.0
2026-02-18 09:41:00+00:00,0.77142,0.77173,0.77142,0.7716,92.0
2026-02-18 09:42:00+00:00,0.7716,0.7716,0.77152,0.77157,33.0
2026-02-18 09:43:00+00:00,0.77156,0.77167,0.7715,0.77166,15.0
2026-02-18 09:44:00+00:00,0.77166,0.77169,0.77162,0.77164,14.0
2026-02-18 09:45:00+00:00,0.77165,0.77165,0.77142,0.77144,29.0
2026-02-18 09:46:00+00:00,0.77145,0.77153,0.77144,0.77148,26.0
2026-02-18 09:47:00+00:00,0.77148,0.77158,0.77148,0.77154,27.0
2026-02-18 09:48:00+00:00,0.77156,0.77161,0.77141,0.77144,39.0
2026-02-18 09:49:00+00:00,0.77144,0.77148,0.7714,0.77142,26.0
2026-02-18 09:50:00+00:00,0.77144,0.77144,0.7714,0.77142,34.0
2026-02-18 09:51:00+00:00,0.77141,0.77145,0.77138,0.77138,37.0
2026-02-18 09:52:00+00:00,0.77137,0.77137,0.77124,0.7713,26.0
2026-02-18 09:53:00+00:00,0.77131,0.7714,0.7713,0.77132,42.0
2026-02-18 09:54:00+00:00,0.77134,0.77141,0.77127,0.77138,37.0
2026-02-18 09:55:00+00:00,0.7714,0.7714,0.77132,0.77136,29.0
2026-02-18 09:56:00+00:00,0.77134,0.77134,0.7713,0.77134,46.0
2026-02-18 09:57:00+00:00,0.77134,0.7714,0.77119,0.7713,63.0
2026-02-18 09:58:00+00:00,0.77131,0.77146,0.77131,0.77142,70.0
2026-02-18 09:59:00+00:00,0.77143,0.77148,0.77143,0.77148,20.0
2026-02-18 10:00:00+00:00,0.77148,0.77152,0.77144,0.77148,45.0
2026-02-18 10:01:00+00:00,0.7715,0.7715,0.77145,0.77148,18.0
2026-02-18 10:02:00+00:00,0.77148,0.7715,0.77142,0.77144,41.0
2026-02-18 10:03:00+00:00,0.77145,0.77154,0.77144,0.77154,26.0
2026-02-18 10:04:00+00:00,0.77152,0.7716,0.77152,0.77154,13.0
2026-02-18 10:05:00+00:00,0.77153,0.77153,0.7714,0.77141,29.0
2026-02-18 10:06:00+00:00,0.77142,0.77142,0.77132,0.77132,36.0
2026-02-18 10:07:00+00:00,0.77136,0.77139,0.77129,0.77133,36.0
2026-02-18 10:08:00+00:00,0.77135,0.77135,0.7713,0.77134,23.0
2026-02-18 10:09:00+00:00,0.77132,0.77132,0.77126,0.77129,28.0
2026-02-18 10:10:00+00:00,0.77128,0.77129,0.77124,0.77124,18.0
2026-02-18 10:11:00+00:00,0.77126,0.77128,0.77112,0.77116,35.0
2026-02-18 10:12:00+00:00,0.77117,0.77128,0.77117,0.77126,32.0
2026-02-18 10:13:00+00:00,0.77128,0.77128,0.77122,0.77125,25.0
2026-02-18 10:14:00+00:00,0.77124,0.7713,0.77124,0.77127,32.0
2026-02-18 10:15:00+00:00,0.77132,0.77132,0.7713,0.77132,23.0
2026-02-18 10:16:00+00:00,0.77134,0.77136,0.7713,0.77134,36.0
2026-02-18 10:17:00+00:00,0.77136,0.77136,0.77128,0.77128,16.0
2026-02-18 10:18:00+00:00,0.7713,0.77136,0.7713,0.77135,12.0
2026-02-18 10:19:00+00:00,0.77134,0.77136,0.77134,0.77136,10.0
2026-02-18 10:20:00+00:00,0.77136,0.77142,0.77132,0.77132,37.0
2026-02-18 10:21:00+00:00,0.77136,0.77138,0.77136,0.77136,25.0
2026-02-18 10:22:00+00:00,0.77136,0.77136,0.77131,0.77131,26.0
2026-02-18 10:23:00+00:00,0.77132,0.77132,0.77126,0.77128,28.0
2026-02-18 10:24:00+00:00,0.77129,0.77129,0.77126,0.77129,9.0
2026-02-18 10:25:00+00:00,0.77128,0.77131,0.77128,0.77131,4.0
2026-02-18 10:26:00+00:00,0.77132,0.77142,0.77132,0.77138,28.0
2026-02-18 10:27:00+00:00,0.77139,0.77141,0.77139,0.7714,26.0
2026-02-18 10:28:00+00:00,0.7714,0.7714,0.77136,0.77138,29.0
2026-02-18 10:29:00+00:00,0.77138,0.77144,0.77136,0.77142,34.0
2026-02-18 10:30:00+00:00,0.77143,0.77148,0.77142,0.77148,47.0
2026-02-18 10:31:00+00:00,0.77148,0.7715,0.77145,0.7715,27.0
2026-02-18 10:32:00+00:00,0.77146,0.77146,0.77142,0.77146,21.0
2026-02-18 10:33:00+00:00,0.77148,0.77166,0.77148,0.77164,47.0
2026-02-18 10:34:00+00:00,0.77165,0.77186,0.77163,0.77184,71.0
2026-02-18 10:35:00+00:00,0.77184,0.77192,0.77182,0.77182,50.0
2026-02-18 10:36:00+00:00,0.77185,0.7719,0.7718,0.7718,54.0
2026-02-18 10:37:00+00:00,0.7718,0.7719,0.7718,0.77184,55.0
2026-02-18 10:38:00+00:00,0.77179,0.77186,0.77179,0.7718,37.0
2026-02-18 10:39:00+00:00,0.7718,0.77182,0.77176,0.77176,23.0
2026-02-18 10:40:00+00:00,0.7718,0.77185,0.7718,0.77185,16.0
2026-02-18 10:41:00+00:00,0.77186,0.77186,0.77184,0.77184,14.0
2026-02-18 10:42:00+00:00,0.77185,0.77195,0.7718,0.77195,36.0
2026-02-18 10:43:00+00:00,0.77192,0.77194,0.77182,0.77184,53.0
2026-02-18 10:44:00+00:00,0.77185,0.77186,0.77179,0.77183,54.0
2026-02-18 10:45:00+00:00,0.7718,0.77182,0.77175,0.77175,15.0
2026-02-18 10:46:00+00:00,0.77176,0.77181,0.77174,0.77178,33.0
2026-02-18 10:47:00+00:00,0.7718,0.7718,0.77173,0.77173,18.0
2026-02-18 10:48:00+00:00,0.77172,0.77178,0.77172,0.77177,19.0
2026-02-18 10:49:00+00:00,0.77176,0.7718,0.77175,0.7718,28.0
2026-02-18 10:50:00+00:00,0.77178,0.77188,0.77178,0.77188,28.0
2026-02-18 10:51:00+00:00,0.77189,0.7719,0.77176,0.77179,26.0
2026-02-18 10:52:00+00:00,0.7718,0.77181,0.77177,0.77179,28.0
2026-02-18 10:53:00+00:00,0.77178,0.7718,0.77174,0.7718,24.0
2026-02-18 10:54:00+00:00,0.7718,0.7718,0.77176,0.7718,16.0
2026-02-18 10:55:00+00:00,0.77179,0.77198,0.77179,0.77197,38.0
2026-02-18 10:56:00+00:00,0.77198,0.77198,0.77194,0.77196,31.0
2026-02-18 10:57:00+00:00,0.77194,0.77201,0.77192,0.772,34.0
