datetime,open,high,low,close,volume
2016-04-21 11:00:00+00:00,163.694,163.772,163.49,163.692,394.0
2016-04-21 12:00:00+00:00,163.694,163.866,163.364,163.614,947.0
2016-04-21 13:00:00+00:00,163.598,163.802,163.056,163.802,845.0
2016-04-21 14:00:00+00:00,163.818,163.866,163.456,163.456,675.0
2016-04-21 15:00:00+00:00,163.448,163.628,163.33,163.362,368.0
2016-04-21 16:00:00+00:00,163.316,163.518,163.234,163.36,546.0
2016-04-21 17:00:00+00:00,163.376,163.612,163.204,163.486,426.0
2016-04-21 18:00:00+00:00,163.508,163.61,163.328,163.548,322.0
2016-04-21 19:00:00+00:00,163.556,163.642,163.39,163.548,345.0
2016-04-21 20:00:00+00:00,163.502,163.736,163.468,163.672,119.0
2016-04-21 22:00:00+00:00,163.672,163.798,163.672,163.766,31.0
2016-04-21 23:00:00+00:00,163.75,163.764,163.626,163.626,17.0
2016-04-22 00:00:00+00:00,163.576,163.702,163.45,163.67,138.0
2016-04-22 01:00:00+00:00,163.686,163.826,163.67,163.732,69.0
2016-04-22 02:00:00+00:00,163.688,163.826,163.684,163.826,47.0
2016-04-22 03:00:00+00:00,163.842,163.92,163.826,163.856,53.0
2016-04-22 04:00:00+00:00,163.834,163.934,163.636,163.856,155.0
2016-04-22 05:00:00+00:00,163.812,163.888,163.644,163.666,116.0
2016-04-22 06:00:00+00:00,163.652,163.73,163.384,163.478,223.0
2016-04-22 07:00:00+00:00,163.522,163.604,163.414,163.54,360.0
2016-04-22 08:00:00+00:00,163.516,163.948,163.508,163.916,319.0
2016-04-22 09:00:00+00:00,163.894,163.948,163.768,163.822,204.0
2016-04-22 10:00:00+00:00,163.782,163.822,163.538,163.602,134.0
2016-04-22 11:00:00+00:00,163.616,163.79,163.506,163.538,251.0
2016-04-22 12:00:00+00:00,163.522,163.6,163.262,163.506,432.0
2016-04-22 13:00:00+00:00,163.528,163.63,163.222,163.254,549.0
2016-04-22 14:00:00+00:00,163.23,163.41,162.986,163.316,507.0
2016-04-22 15:00:00+00:00,163.36,163.472,163.284,163.41,515.0
2016-04-22 16:00:00+00:00,163.394,163.628,163.394,163.628,218.0
2016-04-22 17:00:00+00:00,163.584,163.598,163.206,163.328,234.0
2016-04-22 18:00:00+00:00,163.298,163.408,163.156,163.29,278.0
2016-04-22 19:00:00+00:00,163.344,163.43,163.218,163.25,209.0
2016-04-22 20:00:00+00:00,163.234,163.282,163.14,163.186,66.0
2016-04-24 22:00:00+00:00,163.296,163.408,163.22,163.336,52.0
2016-04-24 23:00:00+00:00,163.282,163.282,163.126,163.228,60.0
2016-04-25 00:00:00+00:00,163.234,163.376,163.174,163.376,72.0
2016-04-25 01:00:00+00:00,163.42,163.47,163.282,163.438,165.0
2016-04-25 02:00:00+00:00,163.392,163.436,163.344,163.436,58.0
2016-04-25 03:00:00+00:00,163.43,163.436,163.31,163.404,66.0
2016-04-25 04:00:00+00:00,163.39,163.436,163.374,163.428,44.0
2016-04-25 05:00:00+00:00,163.428,163.498,163.342,163.466,102.0
2016-04-25 06:00:00+00:00,163.482,163.514,163.058,163.199,197.0
2016-04-25 07:00:00+00:00,163.206,163.403,163.183,163.308,261.0
2016-04-25 08:00:00+00:00,163.324,163.434,163.277,163.402,84.0
2016-04-25 09:00:00+00:00,163.395,163.465,163.174,163.213,95.0
2016-04-25 10:00:00+00:00,163.197,163.338,163.143,163.275,70.0
2016-04-25 11:00:00+00:00,163.212,163.495,163.212,163.369,237.0
2016-04-25 12:00:00+00:00,163.353,163.62,163.117,163.18,335.0
2016-04-25 13:00:00+00:00,163.172,163.18,162.708,162.771,653.0
2016-04-25 14:00:00+00:00,162.787,163.179,162.708,162.896,555.0
2016-04-25 15:00:00+00:00,162.912,162.958,162.707,162.864,341.0
2016-04-25 16:00:00+00:00,162.88,162.895,162.738,162.879,171.0
2016-04-25 17:00:00+00:00,162.863,162.925,162.643,162.894,181.0
2016-04-25 18:00:00+00:00,162.887,163.02,162.752,162.768,187.0
2016-04-25 19:00:00+00:00,162.791,162.815,162.61,162.642,194.0
2016-04-25 20:00:00+00:00,162.579,162.579,162.508,162.547,47.0
2016-04-25 22:00:00+00:00,162.547,162.6,162.523,162.6,44.0
2016-04-25 23:00:00+00:00,162.616,162.639,162.608,162.631,18.0
2016-04-26 00:00:00+00:00,162.655,162.827,162.655,162.67,56.0
2016-04-26 01:00:00+00:00,162.677,162.701,162.544,162.638,46.0
2016-04-26 02:00:00+00:00,162.685,162.858,162.669,162.826,38.0
2016-04-26 03:00:00+00:00,162.81,162.857,162.81,162.857,8.0
2016-04-26 04:00:00+00:00,162.841,162.857,162.762,162.793,46.0
2016-04-26 05:00:00+00:00,162.801,162.918,162.777,162.887,32.0
2016-04-26 06:00:00+00:00,162.894,162.981,162.824,162.949,182.0
2016-04-26 07:00:00+00:00,162.942,162.949,162.816,162.854,327.0
2016-04-26 08:00:00+00:00,162.847,162.98,162.571,162.665,129.0
2016-04-26 09:00:00+00:00,162.681,162.885,162.665,162.759,97.0
2016-04-26 10:00:00+00:00,162.743,162.822,162.476,162.538,234.0
2016-04-26 11:00:00+00:00,162.523,162.664,162.349,162.444,348.0
2016-04-26 12:00:00+00:00,162.506,162.694,162.192,162.38,465.0
2016-04-26 13:00:00+00:00,162.373,162.506,162.097,162.191,488.0
2016-04-26 14:00:00+00:00,162.175,162.348,162.003,162.113,525.0
2016-04-26 15:00:00+00:00,162.143,162.159,161.813,162.002,387.0
2016-04-26 16:00:00+00:00,161.978,162.002,161.781,161.844,266.0
2016-04-26 17:00:00+00:00,161.828,162.063,161.812,161.938,347.0
2016-04-26 18:00:00+00:00,161.93,162.126,161.906,162.031,295.0
2016-04-26 19:00:00+00:00,162.039,162.046,161.842,161.905,248.0
2016-04-26 20:00:00+00:00,161.968,162.077,161.967,161.967,108.0
2016-04-26 22:00:00+00:00,161.967,162.146,161.967,162.146,53.0
2016-04-26 23:00:00+00:00,162.139,162.17,162.037,162.162,34.0
2016-04-27 00:00:00+00:00,162.162,162.217,162.154,162.185,87.0
2016-04-27 01:00:00+00:00,162.247,162.341,162.09,162.31,111.0
2016-04-27 02:00:00+00:00,162.294,162.372,162.278,162.309,100.0
2016-04-27 03:00:00+00:00,162.332,162.434,162.278,162.426,70.0
2016-04-27 04:00:00+00:00,162.38,162.434,162.277,162.308,58.0
2016-04-27 05:00:00+00:00,162.371,162.371,162.244,162.307,81.0
2016-04-27 06:00:00+00:00,162.323,162.369,162.181,162.307,135.0
2016-04-27 07:00:00+00:00,162.299,162.432,162.228,162.369,195.0
2016-04-27 08:00:00+00:00,162.353,162.432,162.274,162.368,147.0
2016-04-27 09:00:00+00:00,162.376,162.376,162.274,162.336,112.0
2016-04-27 10:00:00+00:00,162.352,162.524,162.352,162.461,71.0
2016-04-27 11:00:00+00:00,162.477,162.555,162.272,162.304,156.0
2016-04-27 12:00:00+00:00,162.241,162.554,162.186,162.523,339.0
2016-04-27 13:00:00+00:00,162.539,162.805,162.303,162.664,356.0
2016-04-27 14:00:00+00:00,162.664,162.93,162.641,162.804,350.0
2016-04-27 15:00:00+00:00,162.82,162.82,162.521,162.615,325.0
2016-04-27 16:00:00+00:00,162.631,162.866,162.615,162.772,270.0
2016-04-27 17:00:00+00:00,162.756,162.866,162.709,162.803,121.0
2016-04-27 18:00:00+00:00,162.818,163.54,162.363,163.43,1578.0
2016-04-27 19:00:00+00:00,163.414,163.414,163.084,163.194,425.0
2016-04-27 20:00:00+00:00,163.147,163.398,163.147,163.389,95.0
2016-04-27 22:00:00+00:00,163.389,163.396,163.255,163.396,10.0
2016-04-27 23:00:00+00:00,163.333,163.537,163.333,163.396,78.0
2016-04-28 00:00:00+00:00,163.411,163.552,163.293,163.332,119.0
2016-04-28 01:00:00+00:00,163.355,163.489,163.332,163.489,137.0
2016-04-28 02:00:00+00:00,163.473,163.59,163.457,163.59,62.0
2016-04-28 03:00:00+00:00,163.566,164.163,163.566,163.801,640.0
2016-04-28 04:00:00+00:00,163.817,163.864,163.613,163.769,162.0
2016-04-28 05:00:00+00:00,163.762,163.801,163.612,163.643,167.0
2016-04-28 06:00:00+00:00,163.659,164.145,163.58,164.082,427.0
2016-04-28 07:00:00+00:00,164.066,164.176,163.862,163.956,337.0
2016-04-28 08:00:00+00:00,163.893,164.207,163.862,164.112,231.0
2016-04-28 09:00:00+00:00,164.128,164.301,164.018,164.018,161.0
2016-04-28 10:00:00+00:00,164.033,164.08,163.829,163.923,234.0
2016-04-28 11:00:00+00:00,163.86,164.048,163.702,163.734,233.0
2016-04-28 12:00:00+00:00,163.711,163.734,162.964,163.011,816.0
2016-04-28 13:00:00+00:00,162.995,163.136,162.885,163.042,469.0
2016-04-28 14:00:00+00:00,162.979,163.324,162.822,163.292,397.0
2016-04-28 15:00:00+00:00,163.23,163.386,163.103,163.135,348.0
2016-04-28 16:00:00+00:00,163.072,163.197,163.009,163.166,192.0
2016-04-28 17:00:00+00:00,163.213,163.621,163.071,163.196,561.0
2016-04-28 18:00:00+00:00,163.189,163.604,163.134,163.478,423.0
2016-04-28 19:00:00+00:00,163.471,163.918,163.447,163.855,560.0
2016-04-28 20:00:00+00:00,163.792,163.885,163.729,163.838,124.0
2016-04-28 22:00:00+00:00,163.853,163.916,163.822,163.853,31.0
2016-04-28 23:00:00+00:00,163.868,163.907,163.829,163.868,43.0
2016-04-29 00:00:00+00:00,163.86,163.977,163.852,163.977,27.0
2016-04-29 01:00:00+00:00,163.984,164.181,163.945,164.039,96.0
2016-04-29 02:00:00+00:00,164.024,164.039,163.74,163.756,94.0
2016-04-29 03:00:00+00:00,163.819,163.819,163.74,163.756,55.0
2016-04-29 04:00:00+00:00,163.74,163.818,163.708,163.818,65.0
2016-04-29 05:00:00+00:00,163.824,163.824,163.707,163.739,42.0
2016-04-29 06:00:00+00:00,163.754,163.786,163.503,163.628,297.0
2016-04-29 07:00:00+00:00,163.691,163.753,163.502,163.565,345.0
2016-04-29 08:00:00+00:00,163.549,163.658,163.439,163.627,233.0
2016-04-29 09:00:00+00:00,163.611,163.658,163.501,163.501,223.0
2016-04-29 10:00:00+00:00,163.516,163.532,163.28,163.375,185.0
2016-04-29 11:00:00+00:00,163.422,163.469,163.154,163.311,229.0
2016-04-29 12:00:00+00:00,163.295,163.342,162.589,163.279,878.0
2016-04-29 13:00:00+00:00,163.295,163.342,162.871,163.216,706.0
2016-04-29 14:00:00+00:00,163.231,163.467,162.839,163.152,1023.0
2016-04-29 15:00:00+00:00,163.168,163.686,163.105,163.56,797.0
2016-04-29 16:00:00+00:00,163.537,163.654,163.245,163.402,359.0
2016-04-29 17:00:00+00:00,163.355,163.716,163.339,163.716,278.0
2016-04-29 18:00:00+00:00,163.669,164.155,163.496,164.155,371.0
2016-04-29 19:00:00+00:00,164.139,164.249,163.935,164.091,421.0
2016-04-29 20:00:00+00:00,164.028,164.06,163.84,163.934,89.0
2016-05-01 22:00:00+00:00,163.802,163.873,163.715,163.786,56.0
2016-05-01 23:00:00+00:00,163.794,163.966,163.778,163.903,77.0
2016-05-02 00:00:00+00:00,163.919,163.95,163.808,163.84,123.0
2016-05-02 01:00:00+00:00,163.824,163.933,163.777,163.933,55.0
2016-05-02 02:00:00+00:00,163.917,164.011,163.91,163.995,57.0
2016-05-02 03:00:00+00:00,163.972,164.026,163.95,163.995,41.0
2016-05-02 04:00:00+00:00,164.01,164.088,163.994,164.057,41.0
2016-05-02 05:00:00+00:00,164.072,164.119,163.962,163.994,54.0
2016-05-02 06:00:00+00:00,163.955,164.024,163.868,163.993,73.0
2016-05-02 07:00:00+00:00,163.977,164.087,163.93,164.024,143.0
2016-05-02 08:00:00+00:00,164.008,164.024,163.929,164.023,83.0
2016-05-02 09:00:00+00:00,164.0,164.085,163.929,164.054,58.0
2016-05-02 10:00:00+00:00,163.991,164.21,163.991,164.179,131.0
2016-05-02 11:00:00+00:00,164.163,164.241,164.116,164.21,179.0
2016-05-02 12:00:00+00:00,164.217,164.241,163.456,163.456,282.0
2016-05-02 13:00:00+00:00,163.433,163.612,163.299,163.565,578.0
2016-05-02 14:00:00+00:00,163.58,163.675,162.859,163.015,1110.0
2016-05-02 15:00:00+00:00,163.038,163.281,162.889,163.266,456.0
2016-05-02 16:00:00+00:00,163.281,163.611,163.234,163.391,317.0
2016-05-02 17:00:00+00:00,163.328,163.485,163.076,163.17,266.0
2016-05-02 18:00:00+00:00,163.155,163.155,162.84,162.856,227.0
2016-05-02 19:00:00+00:00,162.863,163.044,162.73,162.73,270.0
2016-05-02 20:00:00+00:00,162.714,162.824,162.651,162.675,60.0
2016-05-02 22:00:00+00:00,162.675,162.791,162.675,162.791,29.0
2016-05-02 23:00:00+00:00,162.806,162.853,162.759,162.853,13.0
2016-05-03 00:00:00+00:00,162.868,162.868,162.821,162.844,8.0
2016-05-03 01:00:00+00:00,162.868,162.868,162.821,162.835,8.0
2016-05-03 02:00:00+00:00,162.883,162.883,162.773,162.82,10.0
2016-05-03 03:00:00+00:00,162.835,162.835,162.803,162.819,12.0
2016-05-03 04:00:00+00:00,162.803,163.07,162.764,163.061,61.0
2016-05-03 05:00:00+00:00,163.054,163.054,162.975,162.975,25.0
2016-05-03 06:00:00+00:00,162.99,163.194,162.88,163.1,210.0
2016-05-03 07:00:00+00:00,163.154,163.35,163.099,163.287,259.0
2016-05-03 08:00:00+00:00,163.35,163.789,163.334,163.726,386.0
2016-05-03 09:00:00+00:00,163.742,163.758,163.6,163.694,393.0
2016-05-03 10:00:00+00:00,163.71,164.133,163.663,164.07,461.0
2016-05-03 11:00:00+00:00,164.133,164.344,163.866,163.881,407.0
2016-05-03 12:00:00+00:00,163.944,164.446,163.756,164.226,689.0
2016-05-03 13:00:00+00:00,164.242,164.822,164.226,164.742,775.0
2016-05-03 14:00:00+00:00,164.743,164.916,164.617,164.79,720.0
2016-05-03 15:00:00+00:00,164.797,165.009,164.727,164.852,638.0
2016-05-03 16:00:00+00:00,164.844,165.04,164.726,164.757,386.0
2016-05-03 17:00:00+00:00,164.773,164.82,164.6,164.631,267.0
2016-05-03 18:00:00+00:00,164.624,164.662,164.379,164.552,313.0
2016-05-03 19:00:00+00:00,164.536,164.661,164.473,164.536,265.0
2016-05-03 20:00:00+00:00,164.473,164.692,164.473,164.535,49.0
2016-05-03 22:00:00+00:00,164.535,164.722,164.511,164.668,39.0
2016-05-03 23:00:00+00:00,164.675,164.691,164.502,164.502,33.0
2016-05-04 00:00:00+00:00,164.517,164.533,164.47,164.501,17.0
2016-05-04 01:00:00+00:00,164.485,164.563,164.438,164.532,52.0
2016-05-04 02:00:00+00:00,164.516,164.657,164.5,164.563,48.0
2016-05-04 03:00:00+00:00,164.515,164.515,164.468,164.499,6.0
2016-05-04 04:00:00+00:00,164.506,164.53,164.468,164.499,8.0
2016-05-04 05:00:00+00:00,164.552,164.569,164.514,164.53,23.0
2016-05-04 06:00:00+00:00,164.545,164.545,164.278,164.466,299.0
2016-05-04 07:00:00+00:00,164.403,164.435,164.152,164.183,499.0
2016-05-04 08:00:00+00:00,164.199,164.528,164.167,164.528,227.0
2016-05-04 09:00:00+00:00,164.59,164.904,164.559,164.904,344.0
2016-05-04 10:00:00+00:00,164.881,164.904,164.684,164.762,300.0
2016-05-04 11:00:00+00:00,164.793,164.809,164.683,164.746,330.0
2016-05-04 12:00:00+00:00,164.761,165.279,164.62,165.184,955.0
2016-05-04 13:00:00+00:00,165.192,165.192,164.493,164.587,748.0
2016-05-04 14:00:00+00:00,164.572,164.838,164.274,164.775,1473.0
2016-05-04 15:00:00+00:00,164.838,164.932,164.555,164.806,728.0
2016-05-04 16:00:00+00:00,164.822,165.056,164.68,165.025,469.0
2016-05-04 17:00:00+00:00,165.048,165.182,164.899,164.985,343.0
2016-05-04 18:00:00+00:00,165.032,165.087,164.71,165.087,327.0
2016-05-04 19:00:00+00:00,165.024,165.306,164.992,165.306,198.0
2016-05-04 20:00:00+00:00,165.298,165.368,165.242,165.266,117.0
2016-05-04 22:00:00+00:00,165.266,165.304,165.241,165.249,16.0
2016-05-04 23:00:00+00:00,165.249,165.304,165.225,165.287,25.0
2016-05-05 00:00:00+00:00,165.28,165.287,165.177,165.24,30.0
2016-05-05 01:00:00+00:00,165.224,165.224,165.145,165.145,20.0
2016-05-05 02:00:00+00:00,165.129,165.16,165.082,165.113,37.0
2016-05-05 03:00:00+00:00,165.097,165.191,165.05,165.175,33.0
2016-05-05 04:00:00+00:00,165.191,165.269,165.175,165.269,73.0
2016-05-05 05:00:00+00:00,165.261,165.261,165.111,165.111,13.0
2016-05-05 06:00:00+00:00,165.096,165.111,164.797,164.86,155.0
2016-05-05 07:00:00+00:00,164.914,164.953,164.703,164.89,339.0
2016-05-05 08:00:00+00:00,164.913,164.984,164.639,164.733,338.0
2016-05-05 09:00:00+00:00,164.71,164.874,164.67,164.858,230.0
2016-05-05 10:00:00+00:00,164.921,165.203,164.889,164.983,307.0
2016-05-05 11:00:00+00:00,164.998,165.077,164.762,164.794,344.0
2016-05-05 12:00:00+00:00,164.778,165.17,164.762,165.107,685.0
2016-05-05 13:00:00+00:00,165.1,165.295,164.981,165.044,512.0
2016-05-05 14:00:00+00:00,165.051,165.325,164.855,165.294,556.0
2016-05-05 15:00:00+00:00,165.247,165.545,165.231,165.45,380.0
2016-05-05 16:00:00+00:00,165.466,165.755,165.466,165.701,234.0
2016-05-05 17:00:00+00:00,165.764,165.983,165.732,165.857,388.0
2016-05-05 18:00:00+00:00,165.834,166.233,165.763,166.076,438.0
2016-05-05 19:00:00+00:00,166.083,166.287,166.045,166.264,368.0
2016-05-05 20:00:00+00:00,166.279,166.358,166.075,166.075,114.0
2016-05-05 22:00:00+00:00,166.075,166.105,166.011,166.105,23.0
2016-05-05 23:00:00+00:00,166.042,166.073,165.948,165.948,44.0
2016-05-06 00:00:00+00:00,166.01,166.01,165.916,165.916,61.0
2016-05-06 01:00:00+00:00,165.978,166.103,165.915,166.103,103.0
2016-05-06 02:00:00+00:00,166.111,166.166,166.072,166.165,55.0
2016-05-06 03:00:00+00:00,166.15,166.243,166.134,166.228,40.0
2016-05-06 04:00:00+00:00,166.243,166.259,166.133,166.133,54.0
2016-05-06 05:00:00+00:00,166.125,166.226,166.07,166.187,64.0
2016-05-06 06:00:00+00:00,166.179,166.194,166.037,166.132,181.0
2016-05-06 07:00:00+00:00,166.147,166.257,166.037,166.194,334.0
2016-05-06 08:00:00+00:00,166.241,166.288,166.131,166.224,242.0
2016-05-06 09:00:00+00:00,166.201,166.318,166.162,166.287,255.0
2016-05-06 10:00:00+00:00,166.302,166.537,166.287,166.443,188.0
2016-05-06 11:00:00+00:00,166.427,166.537,166.349,166.411,344.0
2016-05-06 12:00:00+00:00,166.427,167.164,166.348,166.661,2454.0
2016-05-06 13:00:00+00:00,166.669,166.693,165.688,165.908,1384.0
2016-05-06 14:00:00+00:00,165.892,166.158,165.719,166.095,1037.0
2016-05-06 15:00:00+00:00,166.08,166.127,165.781,165.969,456.0
2016-05-06 16:00:00+00:00,165.985,165.985,165.812,165.937,324.0
2016-05-06 17:00:00+00:00,165.914,165.969,165.568,165.623,462.0
2016-05-06 18:00:00+00:00,165.6,165.779,165.56,165.748,366.0
2016-05-06 19:00:00+00:00,165.685,165.904,165.685,165.81,312.0
2016-05-06 20:00:00+00:00,165.747,165.81,165.7,165.715,35.0
2016-05-08 22:00:00+00:00,165.654,165.685,165.528,165.528,38.0
2016-05-08 23:00:00+00:00,165.512,165.59,165.433,165.433,74.0
2016-05-09 00:00:00+00:00,165.48,165.504,165.37,165.464,58.0
2016-05-09 01:00:00+00:00,165.487,165.495,165.448,165.495,46.0
